cosecha,activacion,cv,co,expediente,producto,malo,indeterminado,insuficiente
201810,30/10/2018,H2098001,H2098001,30539086,Recolocado,0,0,0
201810,16/10/2018,H2099001,H2099001,30528010,Recolocado,0,0,0
201810,30/10/2018,H2114001,H2114001,30523324,Recolocado,0,0,0
201810,17/10/2018,H2127001,H2127001,30524478,Recolocado,0,0,0
201810,18/10/2018,H2157001,H2157001,30528742,Recolocado,1,0,0
201810,17/10/2018,H2163001,H2163001,30536670,Recolocado,1,0,0
201810,17/10/2018,H2168001,H2168001,30540338,Recolocado,1,0,0
201810,24/10/2018,H2185001,H2185001,30523439,Recolocado,0,0,0
201810,31/10/2018,H2188001,H2188001,30535886,Recolocado,1,0,0
201810,19/10/2018,H2199001,H2199001,30533545,Recolocado,1,0,0
201810,19/10/2018,H2206001,H2206001,30540541,Recolocado,0,0,0
201810,19/10/2018,H2215001,H2215001,30526700,Recolocado,0,0,0
201810,22/10/2018,H2226001,H2226001,30527783,Recolocado,0,0,0
201810,24/10/2018,H2247001,H2247001,30538917,Recolocado,0,0,0
201810,22/10/2018,H2258001,H2258001,30530882,Recolocado,1,0,0
201810,24/10/2018,H2279001,H2279001,30539759,Recolocado,0,0,0
201810,30/10/2018,H2288001,H2288001,30543722,Recolocado,0,0,0
201810,24/10/2018,H2299001,H2299001,30542445,Recolocado,0,0,0
201810,29/10/2018,H2301001,H2301001,30543268,Recolocado,1,0,0
201810,24/10/2018,H2302001,H2302001,30532827,Recolocado,1,0,0
201810,24/10/2018,H2306001,H2306001,30533258,Recolocado,0,0,0
201810,24/10/2018,H2317001,H2317001,30542239,Recolocado,0,0,0
201810,24/10/2018,H2320001,H2320001,30537096,Recolocado,0,0,0
201810,24/10/2018,H2328001,H2328001,30537769,Recolocado,0,0,0
201810,30/10/2018,H2335001,H2335001,30544380,Recolocado,0,0,0
201810,30/10/2018,H2336001,H2336001,30532607,Recolocado,1,0,0
201810,30/10/2018,H2344001,H2344001,30543513,Recolocado,1,0,0
201810,29/10/2018,H2354001,H2354001,30543180,Recolocado,1,0,0
201810,30/10/2018,H2358001,H2358001,30541288,Recolocado,1,0,0
201810,29/10/2018,H2392001,H2392001,30545722,Recolocado,0,0,0
201810,29/10/2018,H2394001,H2394001,30545124,Recolocado,0,0,0
201810,29/10/2018,H2415001,H2415001,30545127,Recolocado,0,0,0
201810,30/10/2018,H2429001,H2429001,30537063,Recolocado,0,0,0
201810,30/10/2018,H2431001,H2431001,30548601,Recolocado,0,0,0
201810,31/10/2018,H2443001,H2443001,30532838,Recolocado,0,0,0
201810,31/10/2018,H2444001,H2444001,30543432,Recolocado,0,0,0
201810,30/10/2018,H2445001,H2445001,30545259,Recolocado,1,0,0
201810,30/10/2018,H2455001,H2455001,30543756,Recolocado,1,0,0
201810,31/10/2018,H2456001,H2456001,30546857,Recolocado,0,0,0
201810,30/10/2018,H2486001,H2486001,30545215,Recolocado,0,0,0
201810,30/10/2018,H2487001,H2487001,30537068,Recolocado,0,0,0
201810,30/10/2018,H2491001,H2491001,30545920,Recolocado,0,0,0
201810,30/10/2018,H2502001,H2502001,30537964,Recolocado,1,0,0
201810,31/10/2018,H2538001,H2538001,30546035,Recolocado,1,0,0
201810,31/10/2018,H2551001,H2551001,30541665,Recolocado,0,0,0
201810,31/10/2018,H2576001,H2576001,30543397,Recolocado,0,0,0
201810,31/10/2018,H2587001,H2587001,30550255,Recolocado,0,0,0
201810,31/10/2018,H2589001,H2589001,30550941,Recolocado,0,0,0
201810,31/10/2018,H2605001,H2605001,30550611,Recolocado,0,0,0
201810,31/10/2018,H2608001,H2608001,30540348,Recolocado,0,0,0
201810,31/10/2018,H2610001,H2610001,30550476,Recolocado,0,0,0
201810,31/10/2018,H2616001,H2616001,30548892,Recolocado,0,0,0
201810,31/10/2018,H2629001,H2629001,30549755,Recolocado,0,0,0
201810,31/10/2018,H2630001,H2630001,30549051,Recolocado,1,0,0
201810,31/10/2018,H2636001,H2636001,30541194,Recolocado,1,0,0
201810,31/10/2018,H2643001,H2643001,30544282,Recolocado,0,0,0
201810,31/10/2018,H2653001,H2653001,30545994,Recolocado,0,0,0
201810,31/10/2018,H2655001,H2655001,30547239,Recolocado,0,0,0
201810,31/10/2018,H2659001,H2659001,30545404,Recolocado,0,0,0
201810,31/10/2018,H2661001,H2661001,30548074,Recolocado,0,0,0
201810,30/10/2018,Y8007005,Y8007005,30552142,Recolocado,0,0,0
201811,30/11/2018,C9663002,C9663002,30563883,Recolocado,0,0,0
201811,30/11/2018,E0779002,E0779002,30561174,Recolocado,0,0,0
201811,15/11/2018,E3078002,E3078002,30552480,Recolocado,1,0,0
201811,21/11/2018,E8817002,E8817002,30556295,Recolocado,1,0,0
201811,21/11/2018,H2097002,H2097002,30563900,Recolocado,0,0,0
201811,21/11/2018,H2159002,H2159002,30560399,Recolocado,0,0,0
201811,30/11/2018,H2575002,H2575002,30571903,Recolocado,0,0,0
201811,29/11/2018,H2677001,H2677001,30544448,Recolocado,0,0,0
201811,15/11/2018,H2685001,H2685001,30551994,Recolocado,0,0,0
201811,15/11/2018,H2691001,H2691001,30538965,Recolocado,0,0,0
201811,15/11/2018,H2697001,H2697001,30543517,Recolocado,0,0,0
201811,15/11/2018,H2720001,H2720001,30556338,Recolocado,0,0,0
201811,15/11/2018,H2740001,H2740001,30549804,Recolocado,0,0,0
201811,15/11/2018,H2759001,H2759001,30548941,Recolocado,0,0,0
201811,15/11/2018,H2767001,H2767001,30553253,Recolocado,1,0,0
201811,15/11/2018,H2780001,H2780001,30548918,Recolocado,1,0,0
201811,15/11/2018,H2789001,H2789001,30557814,Recolocado,0,0,0
201811,15/11/2018,H2860001,H2860001,30553048,Recolocado,0,0,0
201811,15/11/2018,H2870001,H2870001,30544869,Recolocado,1,0,0
201811,15/11/2018,H2888001,H2888001,30555490,Recolocado,1,0,0
201811,15/11/2018,H2890001,H2890001,30558536,Recolocado,1,0,0
201811,15/11/2018,H2902001,H2902001,30559413,Recolocado,0,0,0
201811,15/11/2018,H2903001,H2903001,30548359,Recolocado,0,0,0
201811,15/11/2018,H2913001,H2913001,30559324,Recolocado,0,0,0
201811,21/11/2018,H2914001,H2914001,30559565,Recolocado,0,0,0
201811,15/11/2018,H2931001,H2931001,30558441,Recolocado,0,0,0
201811,21/11/2018,H2942001,H2942001,30550795,Recolocado,1,0,0
201811,21/11/2018,H2956001,H2956001,30560407,Recolocado,0,0,0
201811,21/11/2018,H2964001,H2964001,30549636,Recolocado,0,0,0
201811,21/11/2018,H2966001,H2966001,30561939,Recolocado,0,0,0
201811,21/11/2018,H2973001,H2973001,30562642,Recolocado,1,0,0
201811,21/11/2018,H2976001,H2976001,30548244,Recolocado,1,0,0
201811,21/11/2018,H2995001,H2995001,30559971,Recolocado,0,0,0
201811,21/11/2018,H3008001,H3008001,30558655,Recolocado,0,0,0
201811,26/11/2018,H3018001,H3018001,30566315,Recolocado,1,0,0
201811,21/11/2018,H3033001,H3033001,30558342,Recolocado,1,0,0
201811,21/11/2018,H3037001,H3037001,30558207,Recolocado,1,0,0
201811,21/11/2018,H3042001,H3042001,30547904,Recolocado,0,0,0
201811,21/11/2018,H3080001,H3080001,30549384,Recolocado,0,0,0
201811,21/11/2018,H3100001,H3100001,30559051,Recolocado,0,0,0
201811,21/11/2018,H3110001,H3110001,30563663,Recolocado,0,0,0
201811,22/11/2018,H3127001,H3127001,30563377,Recolocado,1,0,0
201811,28/11/2018,H3130001,H3130001,30555664,Recolocado,1,0,0
201811,22/11/2018,H3150001,H3150001,30564248,Recolocado,1,0,0
201811,26/11/2018,H3154001,H3154001,30563681,Recolocado,1,0,0
201811,22/11/2018,H3160001,H3160001,30561986,Recolocado,0,0,0
201811,28/11/2018,H3167001,H3167001,30566452,Recolocado,1,0,0
201811,28/11/2018,H3183001,H3183001,30560441,Recolocado,0,0,0
201811,27/11/2018,H3188001,H3188001,30559712,Recolocado,1,0,0
201811,26/11/2018,H3194001,H3194001,30566391,Recolocado,1,0,0
201811,28/11/2018,H3216001,H3216001,30567910,Recolocado,1,0,0
201811,28/11/2018,H3225001,H3225001,30561396,Recolocado,0,0,0
201811,26/11/2018,H3234001,H3234001,30548045,Recolocado,0,0,0
201811,27/11/2018,H3238001,H3238001,30562752,Recolocado,0,0,0
201811,27/11/2018,H3270001,H3270001,30564476,Recolocado,0,0,0
201811,28/11/2018,H3288001,H3288001,30568123,Recolocado,0,0,0
201811,27/11/2018,H3290001,H3290001,30568564,Recolocado,0,0,0
201811,28/11/2018,H3304001,H3304001,30565261,Recolocado,0,0,0
201811,27/11/2018,H3309001,H3309001,30565502,Recolocado,0,0,0
201811,27/11/2018,H3311001,H3311001,30561383,Recolocado,0,0,0
201811,27/11/2018,H3326001,H3326001,30559728,Recolocado,1,0,0
201811,29/11/2018,H3343001,H3343001,30568383,Recolocado,0,0,0
201811,29/11/2018,H3348001,H3348001,30566579,Recolocado,0,0,0
201811,28/11/2018,H3355001,H3355001,30567254,Recolocado,0,0,0
201811,30/11/2018,H3362001,H3362001,30568423,Recolocado,0,0,0
201811,29/11/2018,H3370001,H3370001,30559386,Recolocado,0,0,0
201811,29/11/2018,H3385001,H3385001,30558994,Recolocado,0,0,0
201811,29/11/2018,H3387001,H3387001,30561490,Recolocado,0,0,0
201811,30/11/2018,H3410001,H3410001,30571614,Recolocado,0,0,0
201811,30/11/2018,H3424001,H3424001,30564348,Recolocado,0,0,0
201811,30/11/2018,H3428001,H3428001,30571442,Recolocado,0,0,0
201811,30/11/2018,H3430001,H3430001,30568333,Recolocado,0,0,0
201811,29/11/2018,H3433001,H3433001,30571126,Recolocado,0,0,0
201811,30/11/2018,H3440001,H3440001,30562641,Recolocado,0,0,0
201811,30/11/2018,H3446001,H3446001,30568085,Recolocado,0,0,0
201811,30/11/2018,H3480001,H3480001,30563719,Recolocado,0,0,0
201811,30/11/2018,H3487001,H3487001,30565045,Recolocado,0,0,0
201811,30/11/2018,H3510001,H3510001,30565567,Recolocado,0,0,0
201811,30/11/2018,H3544001,H3544001,30565275,Recolocado,0,0,0
201811,30/11/2018,H3547001,H3547001,30564199,Recolocado,0,0,0
201811,30/11/2018,H3551001,H3551001,30548093,Recolocado,1,0,0
201811,30/11/2018,H3552001,H3552001,30559730,Recolocado,0,0,0
201811,30/11/2018,H3556001,H3556001,30568633,Recolocado,0,0,0
201812,19/12/2018,C8558002,C8558002,30578668,Recolocado,0,0,0
201812,27/12/2018,C9748004,C9748004,30581936,Recolocado,0,0,0
201812,7/12/2018,H3561001,H3561001,30572679,Recolocado,0,0,0
201812,7/12/2018,H3588001,H3588001,30567734,Recolocado,0,0,0
201812,7/12/2018,H3590001,H3590001,30572282,Recolocado,0,0,0
201812,7/12/2018,H3599001,H3599001,30570145,Recolocado,0,0,0
201812,7/12/2018,H3610001,H3610001,30571411,Recolocado,0,0,0
201812,7/12/2018,H3629001,H3629001,30570236,Recolocado,0,0,0
201812,7/12/2018,H3638001,H3638001,30570845,Recolocado,1,0,0
201812,15/12/2018,H3640001,H3640001,30575036,Recolocado,0,0,0
201812,11/12/2018,H3699001,H3699001,30572612,Recolocado,0,0,0
201812,17/12/2018,H3707001,H3707001,30568547,Recolocado,0,0,0
201812,15/12/2018,H3714001,H3714001,30578135,Recolocado,0,0,0
201812,11/12/2018,H3731001,H3731001,30574070,Recolocado,0,0,0
201812,11/12/2018,H3733001,H3733001,30573088,Recolocado,0,0,0
201812,11/12/2018,H3735001,H3735001,30576248,Recolocado,0,0,0
201812,15/12/2018,H3775001,H3775001,30576493,Recolocado,0,0,0
201812,15/12/2018,H3784001,H3784001,30564183,Recolocado,0,0,0
201812,15/12/2018,H3785001,H3785001,30570330,Recolocado,0,0,0
201812,15/12/2018,H3805001,H3805001,30578790,Recolocado,1,0,0
201812,17/12/2018,H3875001,H3875001,30567718,Recolocado,1,0,0
201812,18/12/2018,H3885001,H3885001,30580993,Recolocado,0,0,0
201812,17/12/2018,H3888001,H3888001,30576627,Recolocado,0,0,0
201812,31/12/2018,H3900001,H3900001,30567241,Recolocado,0,0,0
201812,17/12/2018,H3911001,H3911001,30581614,Recolocado,0,0,0
201812,21/12/2018,H3914001,H3914001,30573188,Recolocado,1,0,0
201812,19/12/2018,H3918001,H3918001,30579117,Recolocado,0,0,0
201812,17/12/2018,H3921001,H3921001,30578562,Recolocado,0,0,0
201812,21/12/2018,H4014001,H4014001,30578623,Recolocado,0,0,0
201812,28/12/2018,H4150001,H4150001,30581073,Recolocado,0,0,0
201812,31/12/2018,H4152001,H4152001,30579066,Recolocado,0,0,0
201812,28/12/2018,H4164001,H4164001,30582636,Recolocado,0,0,0
201812,29/12/2018,H4168001,H4168001,30582116,Recolocado,1,0,0
201812,29/12/2018,H4169001,H4169001,30580654,Recolocado,1,0,0
201812,29/12/2018,H4171001,H4171001,30582823,Recolocado,0,0,0
201812,28/12/2018,H4173001,H4173001,30582741,Recolocado,1,0,0
201812,29/12/2018,H4193001,H4193001,30586215,Recolocado,1,0,0
201812,29/12/2018,H4208001,H4208001,30582967,Recolocado,0,0,0
201812,31/12/2018,H4248001,H4248001,30587316,Recolocado,0,0,0
201812,29/12/2018,H4314001,H4314001,30586070,Recolocado,1,0,0
201812,29/12/2018,H4336001,H4336001,30589807,Recolocado,0,0,0
201812,29/12/2018,H4347001,H4347001,30588215,Recolocado,0,0,0
201812,29/12/2018,H4352001,H4352001,30585748,Recolocado,0,0,0
201812,29/12/2018,H4368001,H4368001,30582042,Recolocado,0,0,0
201812,29/12/2018,H4374001,H4374001,30575335,Recolocado,0,0,0
201812,31/12/2018,H4379001,H4379001,30588952,Recolocado,0,0,0
201812,31/12/2018,H4381001,H4381001,30588050,Recolocado,1,0,0
201812,31/12/2018,H4407001,H4407001,30583918,Recolocado,1,0,0
201812,31/12/2018,H4418001,H4418001,30583542,Recolocado,0,0,0
201812,31/12/2018,H4426001,H4426001,30585121,Recolocado,0,0,0
201812,31/12/2018,H4461001,H4461001,30585865,Recolocado,1,0,0
201812,31/12/2018,H4466001,H4466001,30587666,Recolocado,0,0,0
201812,31/12/2018,H4472001,H4472001,30590599,Recolocado,0,0,0
201812,31/12/2018,H4480001,H4480001,30579065,Recolocado,1,0,0
201812,3/12/2018,Y8729004,Y8729004,30573147,Recolocado,0,0,0
201901,7/01/2019,A3950002,A3950002,30582818,Recolocado,1,0,0
201901,7/01/2019,C1556004,C1556004,30595359,Recolocado,0,0,0
201901,25/01/2019,E6960002,E6960002,30597973,Recolocado,0,0,0
201901,30/01/2019,H3779001,H3779001,30572393,Recolocado,1,0,0
201901,17/01/2019,H4097002,H4097002,30594618,Recolocado,1,0,0
201901,7/01/2019,H4361001,H4361001,30586691,Recolocado,0,0,0
201901,7/01/2019,H4456001,H4456001,30585750,Recolocado,1,0,0
201901,11/01/2019,H4470001,H4470001,30588354,Recolocado,0,0,0
201901,7/01/2019,H4475001,H4475001,30579113,Recolocado,1,0,0
201901,7/01/2019,H4477001,H4477001,30588265,Recolocado,0,0,0
201901,9/01/2019,H4496001,H4496001,30586274,Recolocado,0,0,0
201901,10/01/2019,H4499001,H4499001,30586972,Recolocado,0,0,0
201901,8/01/2019,H4516001,H4516001,30588367,Recolocado,0,0,0
201901,10/01/2019,H4531001,H4531001,30595826,Recolocado,0,0,0
201901,14/01/2019,H4539001,H4539001,30589276,Recolocado,1,0,0
201901,9/01/2019,H4545001,H4545001,30587388,Recolocado,1,0,0
201901,17/01/2019,H4546001,H4546001,30588033,Recolocado,1,0,0
201901,11/01/2019,H4567001,H4567001,30589838,Recolocado,0,0,0
201901,10/01/2019,H4570001,H4570001,30587481,Recolocado,1,0,0
201901,11/01/2019,H4578001,H4578001,30597117,Recolocado,1,0,0
201901,9/01/2019,H4586001,H4586001,30589480,Recolocado,1,0,0
201901,10/01/2019,H4600001,H4600001,30590758,Recolocado,0,0,0
201901,11/01/2019,H4609001,H4609001,30596760,Recolocado,0,0,0
201901,15/01/2019,H4611001,H4611001,30597350,Recolocado,1,0,0
201901,11/01/2019,H4614001,H4614001,30595371,Recolocado,0,0,0
201901,11/01/2019,H4636001,H4636001,30598829,Recolocado,0,0,0
201901,12/01/2019,H4637001,H4637001,30598847,Recolocado,1,0,0
201901,17/01/2019,H4645001,H4645001,30593509,Recolocado,0,0,0
201901,15/01/2019,H4675001,H4675001,30599297,Recolocado,0,0,0
201901,16/01/2019,H4677001,H4677001,30594550,Recolocado,0,0,0
201901,17/01/2019,H4687001,H4687001,30589290,Recolocado,0,0,0
201901,15/01/2019,H4697001,H4697001,30599549,Recolocado,0,0,0
201901,16/01/2019,H4741001,H4741001,30600249,Recolocado,0,0,0
201901,17/01/2019,H4746001,H4746001,30601369,Recolocado,0,0,0
201901,17/01/2019,H4752001,H4752001,30599843,Recolocado,0,0,0
201901,17/01/2019,H4755001,H4755001,30601485,Recolocado,0,0,0
201901,17/01/2019,H4756001,H4756001,30593400,Recolocado,0,0,0
201901,17/01/2019,H4764001,H4764001,30595302,Recolocado,0,0,0
201901,17/01/2019,H4765001,H4765001,30600470,Recolocado,0,0,0
201901,18/01/2019,H4788001,H4788001,30601748,Recolocado,0,0,0
201901,23/01/2019,H4789001,H4789001,30603852,Recolocado,0,0,0
201901,29/01/2019,H4792001,H4792001,30589532,Recolocado,0,0,0
201901,17/01/2019,H4808001,H4808001,30586970,Recolocado,0,0,0
201901,23/01/2019,H4818001,H4818001,30598319,Recolocado,0,0,0
201901,19/01/2019,H4833001,H4833001,30595767,Recolocado,0,0,0
201901,30/01/2019,H4839001,H4839001,30586521,Recolocado,1,0,0
201901,29/01/2019,H4840001,H4840001,30587864,Recolocado,1,0,0
201901,23/01/2019,H4863001,H4863001,30605883,Recolocado,1,0,0
201901,23/01/2019,H4865001,H4865001,30602859,Recolocado,0,0,0
201901,23/01/2019,H4879001,H4879001,30604130,Recolocado,0,0,0
201901,23/01/2019,H4900001,H4900001,30587978,Recolocado,0,0,0
201901,23/01/2019,H4929001,H4929001,30600345,Recolocado,0,0,0
201901,23/01/2019,H4930001,H4930001,30603353,Recolocado,0,0,0
201901,23/01/2019,H4931001,H4931001,30604357,Recolocado,0,0,0
201901,29/01/2019,H4958001,H4958001,30605003,Recolocado,0,0,0
201901,29/01/2019,H4960001,H4960001,30601159,Recolocado,1,0,0
201901,26/01/2019,H4974001,H4974001,30606918,Recolocado,0,0,0
201901,29/01/2019,H4995001,H4995001,30602166,Recolocado,1,0,0
201901,26/01/2019,H5012001,H5012001,30604420,Recolocado,0,0,0
201901,31/01/2019,H5019001,H5019001,30607492,Recolocado,0,0,0
201901,29/01/2019,H5066001,H5066001,30609086,Recolocado,1,0,0
201901,29/01/2019,H5072001,H5072001,30608436,Recolocado,0,0,0
201901,29/01/2019,H5081001,H5081001,30607854,Recolocado,1,0,0
201901,29/01/2019,H5088001,H5088001,30606000,Recolocado,0,0,0
201901,29/01/2019,H5120001,H5120001,30611213,Recolocado,0,0,0
201901,29/01/2019,H5144001,H5144001,30613575,Recolocado,1,0,0
201901,29/01/2019,H5151001,H5151001,30608208,Recolocado,0,0,0
201901,31/01/2019,H5154001,H5154001,30605949,Recolocado,0,0,0
201901,31/01/2019,H5171001,H5171001,30606236,Recolocado,0,0,0
201901,29/01/2019,H5175001,H5175001,30608935,Recolocado,0,0,0
201901,30/01/2019,H5186001,H5186001,30614964,Recolocado,0,0,0
201901,30/01/2019,H5193001,H5193001,30615314,Recolocado,0,0,0
201901,31/01/2019,H5198001,H5198001,30616099,Recolocado,0,0,0
201901,31/01/2019,H5231001,H5231001,30603284,Recolocado,0,0,0
201901,31/01/2019,H5266001,H5266001,30615156,Recolocado,0,0,0
201901,31/01/2019,H5278001,H5278001,30606199,Recolocado,0,0,0
201901,31/01/2019,H5281001,H5281001,30617301,Recolocado,0,0,0
201901,31/01/2019,H5319001,H5319001,30613215,Recolocado,0,0,0
201901,31/01/2019,H5403001,H5403001,30619375,Recolocado,0,0,0
201902,28/02/2019,A5424003,A5424003,30637781,Recolocado,0,0,0
201902,28/02/2019,C8036002,C8036002,30634915,Recolocado,0,0,0
201902,15/02/2019,C8473002,C8473002,30608578,Recolocado,1,0,0
201902,28/02/2019,D8823002,D8823002,30625974,Recolocado,0,0,0
201902,28/02/2019,H4467002,H4467002,30635584,Recolocado,0,0,0
201902,11/02/2019,H5279001,H5279001,30599685,Recolocado,0,0,0
201902,4/02/2019,H5293001,H5293001,30607897,Recolocado,0,0,0
201902,4/02/2019,H5296001,H5296001,30610944,Recolocado,0,0,0
201902,4/02/2019,H5334001,H5334001,30600771,Recolocado,0,0,0
201902,4/02/2019,H5338001,H5338001,30606382,Recolocado,1,0,0
201902,4/02/2019,H5345001,H5345001,30613105,Recolocado,0,0,0
201902,6/02/2019,H5369001,H5369001,30609610,Recolocado,0,0,0
201902,5/02/2019,H5375001,H5375001,30618340,Recolocado,0,0,0
201902,11/02/2019,H5383001,H5383001,30608626,Recolocado,0,0,0
201902,4/02/2019,H5406001,H5406001,30607807,Recolocado,0,0,0
201902,6/02/2019,H5407001,H5407001,30615058,Recolocado,0,0,0
201902,4/02/2019,H5412001,H5412001,30611192,Recolocado,0,0,0
201902,13/02/2019,H5413001,H5413001,30609801,Recolocado,0,0,0
201902,4/02/2019,H5415001,H5415001,30606360,Recolocado,0,0,0
201902,11/02/2019,H5440001,H5440001,30616103,Recolocado,0,0,0
201902,14/02/2019,H5454001,H5454001,30620116,Recolocado,0,0,0
201902,20/02/2019,H5495001,H5495001,30617894,Recolocado,0,0,0
201902,11/02/2019,H5504001,H5504001,30602204,Recolocado,0,0,0
201902,21/02/2019,H5558001,H5558001,30601260,Recolocado,0,0,0
201902,14/02/2019,H5578001,H5578001,30624618,Recolocado,0,0,0
201902,19/02/2019,H5611001,H5611001,30623107,Recolocado,0,0,0
201902,12/02/2019,H5618001,H5618001,30604840,Recolocado,1,0,0
201902,14/02/2019,H5626001,H5626001,30616169,Recolocado,0,0,0
201902,28/02/2019,H5658001,H5658001,30625924,Recolocado,0,0,0
201902,15/02/2019,H5673001,H5673001,30619315,Recolocado,0,0,0
201902,20/02/2019,H5687001,H5687001,30617208,Recolocado,0,0,0
201902,14/02/2019,H5699001,H5699001,30603896,Recolocado,0,0,0
201902,15/02/2019,H5722001,H5722001,30624316,Recolocado,0,0,0
201902,15/02/2019,H5736001,H5736001,30629827,Recolocado,0,0,0
201902,18/02/2019,H5742001,H5742001,30625844,Recolocado,1,0,0
201902,21/02/2019,H5776001,H5776001,30628801,Recolocado,0,0,0
201902,22/02/2019,H5796001,H5796001,30623080,Recolocado,0,0,0
201902,20/02/2019,H5797001,H5797001,30623578,Recolocado,0,0,0
201902,27/02/2019,H5800001,H5800001,30627190,Recolocado,0,0,0
201902,21/02/2019,H5801001,H5801001,30625109,Recolocado,1,0,0
201902,22/02/2019,H5813001,H5813001,30629433,Recolocado,0,0,0
201902,21/02/2019,H5818001,H5818001,30623460,Recolocado,1,0,0
201902,21/02/2019,H5821001,H5821001,30622263,Recolocado,1,0,0
201902,21/02/2019,H5822001,H5822001,30629555,Recolocado,0,0,0
201902,21/02/2019,H5830001,H5830001,30614755,Recolocado,0,0,0
201902,28/02/2019,H5832001,H5832001,30629817,Recolocado,0,0,0
201902,22/02/2019,H5841001,H5841001,30634330,Recolocado,0,0,0
201902,21/02/2019,H5851001,H5851001,30632292,Recolocado,0,0,0
201902,27/02/2019,H5852001,H5852001,30632215,Recolocado,0,0,0
201902,20/02/2019,H5861001,H5861001,30623674,Recolocado,0,0,0
201902,21/02/2019,H5871001,H5871001,30629616,Recolocado,0,0,0
201902,27/02/2019,H5879001,H5879001,30625897,Recolocado,0,0,0
201902,27/02/2019,H5886001,H5886001,30631928,Recolocado,1,0,0
201902,27/02/2019,H5937001,H5937001,30623994,Recolocado,0,0,0
201902,28/02/2019,H5939001,H5939001,30623190,Recolocado,0,0,0
201902,27/02/2019,H5940001,H5940001,30628954,Recolocado,1,0,0
201902,27/02/2019,H5969001,H5969001,30625230,Recolocado,0,0,0
201902,27/02/2019,H5986001,H5986001,30631192,Recolocado,0,0,0
201902,28/02/2019,H5994001,H5994001,30616451,Recolocado,1,0,0
201902,27/02/2019,H5999001,H5999001,30625031,Recolocado,0,0,0
201902,27/02/2019,H6015001,H6015001,30625721,Recolocado,1,0,0
201902,27/02/2019,H6016001,H6016001,30624814,Recolocado,0,0,0
