"var","var_2","cor"
"5502","saldo_cal234_max1m12","por_cal234_max1m12",0.3242
"5503","saldo_cal234_max1m12","por_cal1234_1m",0.2123
"5504","saldo_cal234_max1m12","calificacion_1m",0.2101
"5505","saldo_cal234_max1m12","frec_mora30_1m12",0.2659
"5506","saldo_cal234_max1m12","calificacion_max1m6",0.1743
"5507","saldo_cal234_max1m12","saldo_cal1234_1m",0.3336
"5508","saldo_cal234_max1m12","can_emp_1m",0.114
"5509","saldo_cal234_max1m12","edad",0.0314
"5510","saldo_cal234_max1m12","frec_mora0_1m12",0.283
"5511","saldo_cal234_max1m12","por_cal0_min1m12",-0.272
"5512","saldo_cal234_max1m12","frec_calificacion_234_1m12",0.2298
"5513","saldo_cal234_max1m12","mora_max1m3",0.1092
"5514","saldo_cal234_max1m12","por_mora0_max1m3",0.2261
"5515","saldo_cal234_max1m12","saldo_mora0_max1m3",0.4231
"5516","saldo_cal234_max1m12","mora_1m",0.1056
"5517","saldo_cal234_max1m12","por_mora0_1m",0.2096
"5518","saldo_cal234_max1m12","saldo_mora0_1m",0.3027
"5519","saldo_cal234_max1m12","frec_calificacion_1234_1m12",0.2489
"5520","saldo_cal234_max1m12","disp_efectivo_max1m6",-0.009
"5521","saldo_cal234_max1m12","por_uso_efectivo_max1m6",-0.0254
"5522","saldo_cal234_max1m12","linea_usada_max1m6",0.0039
"5523","saldo_cal234_max1m12","calificacion_max1m12",0.2834
"5524","saldo_cal234_max1m12","linea_total_max1m6",-0.045
"5525","saldo_cal234_max1m12","saldo_cal1234_max1m6",0.5711
"5526","saldo_cal234_max1m12","por_uso_linea_max1m6",0.0259
"5527","saldo_cal234_max1m12","cv_saldo_1m12",-0.0983
"5528","saldo_cal234_max1m12","por_cal1234_max1m6",0.2572
"5529","saldo_cal234_max1m12","disp_efectivo_max1m12",-0.012
"5530","saldo_cal234_max1m12","por_uso_efectivo_max1m12",-0.0221
"5531","por_mora_0_min1m12","por_cal1234_max1m3",-0.8432
"5532","por_mora_0_min1m12","por_cal234_max1m12",-0.833
"5533","por_mora_0_min1m12","por_cal1234_1m",-0.8243
"5534","por_mora_0_min1m12","calificacion_1m",-0.748
"5535","por_mora_0_min1m12","frec_mora30_1m12",-0.6977
"5536","por_mora_0_min1m12","calificacion_max1m6",-0.6798
"5537","por_mora_0_min1m12","saldo_cal1234_1m",-0.325
"5538","por_mora_0_min1m12","can_emp_1m",0.2658
"5539","por_mora_0_min1m12","edad",0.0761
"5540","por_mora_0_min1m12","frec_mora0_1m12",-0.7658
"5541","por_mora_0_min1m12","por_cal0_min1m12",0.859
"5542","por_mora_0_min1m12","frec_calificacion_234_1m12",-0.7128
"5543","por_mora_0_min1m12","mora_max1m3",-0.4838
"5544","por_mora_0_min1m12","por_mora0_max1m3",-0.8894
"5545","por_mora_0_min1m12","saldo_mora0_max1m3",-0.2201
"5546","por_mora_0_min1m12","mora_1m",-0.4877
"5547","por_mora_0_min1m12","por_mora0_1m",-0.8541
"5548","por_mora_0_min1m12","saldo_mora0_1m",-0.249
"5549","por_mora_0_min1m12","frec_calificacion_1234_1m12",-0.7602
"5550","por_mora_0_min1m12","disp_efectivo_max1m6",0.1744
"5551","por_mora_0_min1m12","por_uso_efectivo_max1m6",0.0829
"5552","por_mora_0_min1m12","linea_usada_max1m6",0.2482
"5553","por_mora_0_min1m12","calificacion_max1m12",-0.8594
"5554","por_mora_0_min1m12","linea_total_max1m6",0.312
"5555","por_mora_0_min1m12","saldo_cal1234_max1m6",-0.1952
"5556","por_mora_0_min1m12","por_uso_linea_max1m6",-0.0052
"5557","por_mora_0_min1m12","cv_saldo_1m12",0.3091
"5558","por_mora_0_min1m12","por_cal1234_max1m6",-0.8703
"5559","por_mora_0_min1m12","disp_efectivo_max1m12",0.2102
"5560","por_mora_0_min1m12","por_uso_efectivo_max1m12",0.0832
"5561","por_cal1234_max1m3","por_cal234_max1m12",0.8772
"5562","por_cal1234_max1m3","por_cal1234_1m",0.9627
"5563","por_cal1234_max1m3","calificacion_1m",0.7324
"5564","por_cal1234_max1m3","frec_mora30_1m12",0.8437
"5565","por_cal1234_max1m3","calificacion_max1m6",0.7545
"5566","por_cal1234_max1m3","saldo_cal1234_1m",0.3677
"5567","por_cal1234_max1m3","can_emp_1m",-0.2782
"5568","por_cal1234_max1m3","edad",-0.0842
"5569","por_cal1234_max1m3","frec_mora0_1m12",0.8771
"5570","por_cal1234_max1m3","por_cal0_min1m12",-0.8052
"5571","por_cal1234_max1m3","frec_calificacion_234_1m12",0.862
"5572","por_cal1234_max1m3","mora_max1m3",0.5411
"5573","por_cal1234_max1m3","por_mora0_max1m3",0.9453
"5574","por_cal1234_max1m3","saldo_mora0_max1m3",0.168
"5575","por_cal1234_max1m3","mora_1m",0.548
"5576","por_cal1234_max1m3","por_mora0_1m",0.9274
"5577","por_cal1234_max1m3","saldo_mora0_1m",0.1866
"5578","por_cal1234_max1m3","frec_calificacion_1234_1m12",0.9052
"5579","por_cal1234_max1m3","disp_efectivo_max1m6",-0.1664
"5580","por_cal1234_max1m3","por_uso_efectivo_max1m6",-0.082
"5581","por_cal1234_max1m3","linea_usada_max1m6",-0.2162
"5582","por_cal1234_max1m3","calificacion_max1m12",0.7575
"5583","por_cal1234_max1m3","linea_total_max1m6",-0.2637
"5584","por_cal1234_max1m3","saldo_cal1234_max1m6",0.2061
"5585","por_cal1234_max1m3","por_uso_linea_max1m6",0.0279
"5586","por_cal1234_max1m3","cv_saldo_1m12",-0.5442
"5587","por_cal1234_max1m3","por_cal1234_max1m6",0.9547
"5588","por_cal1234_max1m3","disp_efectivo_max1m12",-0.1927
"5589","por_cal1234_max1m3","por_uso_efectivo_max1m12",-0.0806
"5590","por_cal234_max1m12","por_cal1234_1m",0.8896
"5591","por_cal234_max1m12","calificacion_1m",0.7558
"5592","por_cal234_max1m12","frec_mora30_1m12",0.8314
"5593","por_cal234_max1m12","calificacion_max1m6",0.6749
"5594","por_cal234_max1m12","saldo_cal1234_1m",0.2853
"5595","por_cal234_max1m12","can_emp_1m",-0.2759
"5596","por_cal234_max1m12","edad",-0.062
"5597","por_cal234_max1m12","frec_mora0_1m12",0.8203
"5598","por_cal234_max1m12","por_cal0_min1m12",-0.8023
"5599","por_cal234_max1m12","frec_calificacion_234_1m12",0.8519
"5600","por_cal234_max1m12","mora_max1m3",0.5698
"5601","por_cal234_max1m12","por_mora0_max1m3",0.8457
"5602","por_cal234_max1m12","saldo_mora0_max1m3",0.0883
"5603","por_cal234_max1m12","mora_1m",0.5716
"5604","por_cal234_max1m12","por_mora0_1m",0.8659
"5605","por_cal234_max1m12","saldo_mora0_1m",0.1478
"5606","por_cal234_max1m12","frec_calificacion_1234_1m12",0.8621
"5607","por_cal234_max1m12","disp_efectivo_max1m6",-0.1409
"5608","por_cal234_max1m12","por_uso_efectivo_max1m6",-0.1137
"5609","por_cal234_max1m12","linea_usada_max1m6",-0.2142
"5610","por_cal234_max1m12","calificacion_max1m12",0.8154
"5611","por_cal234_max1m12","linea_total_max1m6",-0.2611
"5612","por_cal234_max1m12","saldo_cal1234_max1m6",0.1287
"5613","por_cal234_max1m12","por_uso_linea_max1m6",-0.0179
"5614","por_cal234_max1m12","cv_saldo_1m12",-0.3167
"5615","por_cal234_max1m12","por_cal1234_max1m6",0.88
"5616","por_cal234_max1m12","disp_efectivo_max1m12",-0.1747
"5617","por_cal234_max1m12","por_uso_efectivo_max1m12",-0.1147
"5618","por_cal1234_1m","calificacion_1m",0.7594
"5619","por_cal1234_1m","frec_mora30_1m12",0.8679
"5620","por_cal1234_1m","calificacion_max1m6",0.7951
"5621","por_cal1234_1m","saldo_cal1234_1m",0.379
"5622","por_cal1234_1m","can_emp_1m",-0.276
"5623","por_cal1234_1m","edad",-0.0815
"5624","por_cal1234_1m","frec_mora0_1m12",0.8786
"5625","por_cal1234_1m","por_cal0_min1m12",-0.7828
"5626","por_cal1234_1m","frec_calificacion_234_1m12",0.888
"5627","por_cal1234_1m","mora_max1m3",0.5721
"5628","por_cal1234_1m","por_mora0_max1m3",0.9238
"5629","por_cal1234_1m","saldo_mora0_max1m3",0.1344
"5630","por_cal1234_1m","mora_1m",0.5707
"5631","por_cal1234_1m","por_mora0_1m",0.9546
"5632","por_cal1234_1m","saldo_mora0_1m",0.1939
"5633","por_cal1234_1m","frec_calificacion_1234_1m12",0.917
"5634","por_cal1234_1m","disp_efectivo_max1m6",-0.166
"5635","por_cal1234_1m","por_uso_efectivo_max1m6",-0.1068
"5636","por_cal1234_1m","linea_usada_max1m6",-0.2239
"5637","por_cal1234_1m","calificacion_max1m12",0.7955
"5638","por_cal1234_1m","linea_total_max1m6",-0.2597
"5639","por_cal1234_1m","saldo_cal1234_max1m6",0.1503
"5640","por_cal1234_1m","por_uso_linea_max1m6",-0.0167
"5641","por_cal1234_1m","cv_saldo_1m12",-0.551
"5642","por_cal1234_1m","por_cal1234_max1m6",0.921
"5643","por_cal1234_1m","disp_efectivo_max1m12",-0.1948
"5644","por_cal1234_1m","por_uso_efectivo_max1m12",-0.1082
"5645","calificacion_1m","frec_mora30_1m12",0.7459
"5646","calificacion_1m","calificacion_max1m6",0.9369
"5647","calificacion_1m","saldo_cal1234_1m",0.3012
"5648","calificacion_1m","can_emp_1m",-0.3264
"5649","calificacion_1m","edad",-0.0542
"5650","calificacion_1m","frec_mora0_1m12",0.7145
"5651","calificacion_1m","por_cal0_min1m12",-0.7563
"5652","calificacion_1m","frec_calificacion_234_1m12",0.7798
"5653","calificacion_1m","mora_max1m3",0.5958
"5654","calificacion_1m","por_mora0_max1m3",0.8694
"5655","calificacion_1m","saldo_mora0_max1m3",0.0871
"5656","calificacion_1m","mora_1m",0.6168
"5657","calificacion_1m","por_mora0_1m",0.928
"5658","calificacion_1m","saldo_mora0_1m",0.1496
"5659","calificacion_1m","frec_calificacion_1234_1m12",0.777
"5660","calificacion_1m","disp_efectivo_max1m6",-0.2011
"5661","calificacion_1m","por_uso_efectivo_max1m6",-0.1966
"5662","calificacion_1m","linea_usada_max1m6",-0.3022
"5663","calificacion_1m","calificacion_max1m12",0.9001
"5664","calificacion_1m","linea_total_max1m6",-0.2883
"5665","calificacion_1m","saldo_cal1234_max1m6",0.0882
"5666","calificacion_1m","por_uso_linea_max1m6",-0.3647
"5667","calificacion_1m","cv_saldo_1m12",-0.4575
"5668","calificacion_1m","por_cal1234_max1m6",0.7061
"5669","calificacion_1m","disp_efectivo_max1m12",-0.2295
"5670","calificacion_1m","por_uso_efectivo_max1m12",-0.2149
"5671","frec_mora30_1m12","calificacion_max1m6",-0.1913
"5672","frec_mora30_1m12","saldo_cal1234_1m",0.3014
"5673","frec_mora30_1m12","can_emp_1m",-0.2262
"5674","frec_mora30_1m12","edad",0.0194
"5675","frec_mora30_1m12","frec_mora0_1m12",0.9727
"5676","frec_mora30_1m12","por_cal0_min1m12",-0.6607
"5677","frec_mora30_1m12","frec_calificacion_234_1m12",0.9705
"5678","frec_mora30_1m12","mora_max1m3",0.6855
"5679","frec_mora30_1m12","por_mora0_max1m3",0.8135
"5680","frec_mora30_1m12","saldo_mora0_max1m3",0.1211
"5681","frec_mora30_1m12","mora_1m",0.6868
"5682","frec_mora30_1m12","por_mora0_1m",0.8461
"5683","frec_mora30_1m12","saldo_mora0_1m",0.1774
"5684","frec_mora30_1m12","frec_calificacion_1234_1m12",0.9651
"5685","frec_mora30_1m12","disp_efectivo_max1m6",-0.1207
"5686","frec_mora30_1m12","por_uso_efectivo_max1m6",-0.1265
"5687","frec_mora30_1m12","linea_usada_max1m6",-0.2061
"5688","frec_mora30_1m12","calificacion_max1m12",-0.1668
"5689","frec_mora30_1m12","linea_total_max1m6",-0.2388
"5690","frec_mora30_1m12","saldo_cal1234_max1m6",0.1309
"5691","frec_mora30_1m12","por_uso_linea_max1m6",-0.1495
"5692","frec_mora30_1m12","cv_saldo_1m12",-0.5733
"5693","frec_mora30_1m12","por_cal1234_max1m6",0.8134
"5694","frec_mora30_1m12","disp_efectivo_max1m12",-0.1637
"5695","frec_mora30_1m12","por_uso_efectivo_max1m12",-0.1494
"5696","calificacion_max1m6","saldo_cal1234_1m",0.2997
"5697","calificacion_max1m6","can_emp_1m",-0.3228
"5698","calificacion_max1m6","edad",-0.08
"5699","calificacion_max1m6","frec_mora0_1m12",-0.2638
"5700","calificacion_max1m6","por_cal0_min1m12",-0.6684
"5701","calificacion_max1m6","frec_calificacion_234_1m12",-0.1567
"5702","calificacion_max1m6","mora_max1m3",0.6062
"5703","calificacion_max1m6","por_mora0_max1m3",0.8976
"5704","calificacion_max1m6","saldo_mora0_max1m3",0.1007
"5705","calificacion_max1m6","mora_1m",0.6063
"5706","calificacion_max1m6","por_mora0_1m",0.9162
"5707","calificacion_max1m6","saldo_mora0_1m",0.1548
"5708","calificacion_max1m6","frec_calificacion_1234_1m12",-0.1885
"5709","calificacion_max1m6","disp_efectivo_max1m6",-0.2057
"5710","calificacion_max1m6","por_uso_efectivo_max1m6",-0.2059
"5711","calificacion_max1m6","linea_usada_max1m6",-0.303
"5712","calificacion_max1m6","calificacion_max1m12",0.9296
"5713","calificacion_max1m6","linea_total_max1m6",-0.3014
"5714","calificacion_max1m6","saldo_cal1234_max1m6",0.1405
"5715","calificacion_max1m6","por_uso_linea_max1m6",-0.339
"5716","calificacion_max1m6","cv_saldo_1m12",0.0492
"5717","calificacion_max1m6","por_cal1234_max1m6",0.7413
"5718","calificacion_max1m6","disp_efectivo_max1m12",-0.2285
"5719","calificacion_max1m6","por_uso_efectivo_max1m12",-0.1725
"5720","saldo_cal1234_1m","can_emp_1m",0.14
"5721","saldo_cal1234_1m","edad",-0.0072
"5722","saldo_cal1234_1m","frec_mora0_1m12",0.3348
"5723","saldo_cal1234_1m","por_cal0_min1m12",-0.3273
"5724","saldo_cal1234_1m","frec_calificacion_234_1m12",0.2632
"5725","saldo_cal1234_1m","mora_max1m3",0.1682
"5726","saldo_cal1234_1m","por_mora0_max1m3",0.3408
"5727","saldo_cal1234_1m","saldo_mora0_max1m3",0.4984
"5728","saldo_cal1234_1m","mora_1m",0.168
"5729","saldo_cal1234_1m","por_mora0_1m",0.3327
"5730","saldo_cal1234_1m","saldo_mora0_1m",0.6152
"5731","saldo_cal1234_1m","frec_calificacion_1234_1m12",0.3039
"5732","saldo_cal1234_1m","disp_efectivo_max1m6",-0.035
"5733","saldo_cal1234_1m","por_uso_efectivo_max1m6",-0.0313
"5734","saldo_cal1234_1m","linea_usada_max1m6",-0.0114
"5735","saldo_cal1234_1m","calificacion_max1m12",0.3041
"5736","saldo_cal1234_1m","linea_total_max1m6",-0.0651
"5737","saldo_cal1234_1m","saldo_cal1234_max1m6",0.5813
"5738","saldo_cal1234_1m","por_uso_linea_max1m6",0.0163
"5739","saldo_cal1234_1m","cv_saldo_1m12",-0.2342
"5740","saldo_cal1234_1m","por_cal1234_max1m6",0.3534
"5741","saldo_cal1234_1m","disp_efectivo_max1m12",-0.0488
"5742","saldo_cal1234_1m","por_uso_efectivo_max1m12",-0.0239
"5743","can_emp_1m","edad",0.1371
"5744","can_emp_1m","frec_mora0_1m12",-0.1971
"5745","can_emp_1m","por_cal0_min1m12",0.2905
"5746","can_emp_1m","frec_calificacion_234_1m12",-0.2878
"5747","can_emp_1m","mora_max1m3",-0.2085
"5748","can_emp_1m","por_mora0_max1m3",-0.3073
"5749","can_emp_1m","saldo_mora0_max1m3",0.1284
"5750","can_emp_1m","mora_1m",-0.2102
"5751","can_emp_1m","por_mora0_1m",-0.3191
"5752","can_emp_1m","saldo_mora0_1m",0.1336
"5753","can_emp_1m","frec_calificacion_1234_1m12",-0.292
"5754","can_emp_1m","disp_efectivo_max1m6",0.2872
"5755","can_emp_1m","por_uso_efectivo_max1m6",0.1375
"5756","can_emp_1m","linea_usada_max1m6",0.3754
"5757","can_emp_1m","calificacion_max1m12",-0.313
"5758","can_emp_1m","linea_total_max1m6",0.4227
"5759","can_emp_1m","saldo_cal1234_max1m6",0.1412
"5760","can_emp_1m","por_uso_linea_max1m6",-0.0335
"5761","can_emp_1m","cv_saldo_1m12",-0.0309
"5762","can_emp_1m","por_cal1234_max1m6",-0.2811
"5763","can_emp_1m","disp_efectivo_max1m12",0.2881
"5764","can_emp_1m","por_uso_efectivo_max1m12",0.1396
"5765","edad","frec_mora0_1m12",0.0239
"5766","edad","por_cal0_min1m12",0.0828
"5767","edad","frec_calificacion_234_1m12",0.0096
"5768","edad","mora_max1m3",0.1078
"5769","edad","por_mora0_max1m3",-0.0811
"5770","edad","saldo_mora0_max1m3",0.0289
"5771","edad","mora_1m",0.1136
"5772","edad","por_mora0_1m",-0.0823
"5773","edad","saldo_mora0_1m",0.0145
"5774","edad","frec_calificacion_1234_1m12",0.0063
"5775","edad","disp_efectivo_max1m6",0.2403
"5776","edad","por_uso_efectivo_max1m6",0.076
"5777","edad","linea_usada_max1m6",0.2522
"5778","edad","calificacion_max1m12",-0.0854
"5779","edad","linea_total_max1m6",0.2669
"5780","edad","saldo_cal1234_max1m6",0.0267
"5781","edad","por_uso_linea_max1m6",-0.0737
"5782","edad","cv_saldo_1m12",-0.0326
"5783","edad","por_cal1234_max1m6",-0.0879
"5784","edad","disp_efectivo_max1m12",0.2412
"5785","edad","por_uso_efectivo_max1m12",0.0885
"5786","frec_mora0_1m12","por_cal0_min1m12",-0.6894
"5787","frec_mora0_1m12","frec_calificacion_234_1m12",0.9426
"5788","frec_mora0_1m12","mora_max1m3",0.6404
"5789","frec_mora0_1m12","por_mora0_max1m3",0.8648
"5790","frec_mora0_1m12","saldo_mora0_max1m3",0.1768
"5791","frec_mora0_1m12","mora_1m",0.6431
"5792","frec_mora0_1m12","por_mora0_1m",0.8761
"5793","frec_mora0_1m12","saldo_mora0_1m",0.2268
"5794","frec_mora0_1m12","frec_calificacion_1234_1m12",0.9607
"5795","frec_mora0_1m12","disp_efectivo_max1m6",-0.1102
"5796","frec_mora0_1m12","por_uso_efectivo_max1m6",-0.0724
"5797","frec_mora0_1m12","linea_usada_max1m6",-0.177
"5798","frec_mora0_1m12","calificacion_max1m12",-0.2387
"5799","frec_mora0_1m12","linea_total_max1m6",-0.2366
"5800","frec_mora0_1m12","saldo_cal1234_max1m6",0.1856
"5801","frec_mora0_1m12","por_uso_linea_max1m6",-0.0441
"5802","frec_mora0_1m12","cv_saldo_1m12",-0.6161
"5803","frec_mora0_1m12","por_cal1234_max1m6",0.8601
"5804","frec_mora0_1m12","disp_efectivo_max1m12",-0.15
"5805","frec_mora0_1m12","por_uso_efectivo_max1m12",-0.0943
"5806","por_cal0_min1m12","frec_calificacion_234_1m12",-0.6796
"5807","por_cal0_min1m12","mora_max1m3",-0.472
"5808","por_cal0_min1m12","por_mora0_max1m3",-0.8162
"5809","por_cal0_min1m12","saldo_mora0_max1m3",-0.1786
"5810","por_cal0_min1m12","mora_1m",-0.4781
"5811","por_cal0_min1m12","por_mora0_1m",-0.8075
"5812","por_cal0_min1m12","saldo_mora0_1m",-0.2103
"5813","por_cal0_min1m12","frec_calificacion_1234_1m12",-0.7282
"5814","por_cal0_min1m12","disp_efectivo_max1m6",0.1508
"5815","por_cal0_min1m12","por_uso_efectivo_max1m6",0.1417
"5816","por_cal0_min1m12","linea_usada_max1m6",0.2319
"5817","por_cal0_min1m12","calificacion_max1m12",-0.8242
"5818","por_cal0_min1m12","linea_total_max1m6",0.2474
"5819","por_cal0_min1m12","saldo_cal1234_max1m6",-0.2257
"5820","por_cal0_min1m12","por_uso_linea_max1m6",0.1685
"5821","por_cal0_min1m12","cv_saldo_1m12",0.2472
"5822","por_cal0_min1m12","por_cal1234_max1m6",-0.8389
"5823","por_cal0_min1m12","disp_efectivo_max1m12",0.1885
"5824","por_cal0_min1m12","por_uso_efectivo_max1m12",0.1373
"5825","frec_calificacion_234_1m12","mora_max1m3",0.6603
"5826","frec_calificacion_234_1m12","por_mora0_max1m3",0.8306
"5827","frec_calificacion_234_1m12","saldo_mora0_max1m3",0.0547
"5828","frec_calificacion_234_1m12","mora_1m",0.6616
"5829","frec_calificacion_234_1m12","por_mora0_1m",0.8645
"5830","frec_calificacion_234_1m12","saldo_mora0_1m",0.1288
"5831","frec_calificacion_234_1m12","frec_calificacion_1234_1m12",0.9879
"5832","frec_calificacion_234_1m12","disp_efectivo_max1m6",-0.1592
"5833","frec_calificacion_234_1m12","por_uso_efectivo_max1m6",-0.1487
"5834","frec_calificacion_234_1m12","linea_usada_max1m6",-0.2398
"5835","frec_calificacion_234_1m12","calificacion_max1m12",-0.1365
"5836","frec_calificacion_234_1m12","linea_total_max1m6",-0.2563
"5837","frec_calificacion_234_1m12","saldo_cal1234_max1m6",0.0626
"5838","frec_calificacion_234_1m12","por_uso_linea_max1m6",-0.1601
"5839","frec_calificacion_234_1m12","cv_saldo_1m12",-0.5539
"5840","frec_calificacion_234_1m12","por_cal1234_max1m6",0.8342
"5841","frec_calificacion_234_1m12","disp_efectivo_max1m12",-0.1943
"5842","frec_calificacion_234_1m12","por_uso_efectivo_max1m12",-0.1738
"5843","mora_max1m3","por_mora0_max1m3",0.534
"5844","mora_max1m3","saldo_mora0_max1m3",0.0538
"5845","mora_max1m3","mora_1m",0.9992
"5846","mora_max1m3","por_mora0_1m",0.567
"5847","mora_max1m3","saldo_mora0_1m",0.0977
"5848","mora_max1m3","frec_calificacion_1234_1m12",0.6413
"5849","mora_max1m3","disp_efectivo_max1m6",-0.0476
"5850","mora_max1m3","por_uso_efectivo_max1m6",-0.1218
"5851","mora_max1m3","linea_usada_max1m6",-0.129
"5852","mora_max1m3","calificacion_max1m12",0.5989
"5853","mora_max1m3","linea_total_max1m6",-0.1452
"5854","mora_max1m3","saldo_cal1234_max1m6",0.0419
"5855","mora_max1m3","por_uso_linea_max1m6",-0.2935
"5856","mora_max1m3","cv_saldo_1m12",-0.3998
"5857","mora_max1m3","por_cal1234_max1m6",0.5256
"5858","mora_max1m3","disp_efectivo_max1m12",-0.0807
"5859","mora_max1m3","por_uso_efectivo_max1m12",-0.1485
"5860","por_mora0_max1m3","saldo_mora0_max1m3",0.2387
"5861","por_mora0_max1m3","mora_1m",0.5411
"5862","por_mora0_max1m3","por_mora0_1m",0.9615
"5863","por_mora0_max1m3","saldo_mora0_1m",0.2696
"5864","por_mora0_max1m3","frec_calificacion_1234_1m12",0.8725
"5865","por_mora0_max1m3","disp_efectivo_max1m6",-0.2045
"5866","por_mora0_max1m3","por_uso_efectivo_max1m6",-0.1154
"5867","por_mora0_max1m3","linea_usada_max1m6",-0.2689
"5868","por_mora0_max1m3","calificacion_max1m12",0.8743
"5869","por_mora0_max1m3","linea_total_max1m6",-0.3097
"5870","por_mora0_max1m3","saldo_cal1234_max1m6",0.1801
"5871","por_mora0_max1m3","por_uso_linea_max1m6",-0.0542
"5872","por_mora0_max1m3","cv_saldo_1m12",-0.5238
"5873","por_mora0_max1m3","por_cal1234_max1m6",0.9157
"5874","por_mora0_max1m3","disp_efectivo_max1m12",-0.2362
"5875","por_mora0_max1m3","por_uso_efectivo_max1m12",-0.1203
"5876","saldo_mora0_max1m3","mora_1m",0.0578
"5877","saldo_mora0_max1m3","por_mora0_1m",0.1975
"5878","saldo_mora0_max1m3","saldo_mora0_1m",0.8098
"5879","saldo_mora0_max1m3","frec_calificacion_1234_1m12",0.0959
"5880","saldo_mora0_max1m3","disp_efectivo_max1m6",-0.0332
"5881","saldo_mora0_max1m3","por_uso_efectivo_max1m6",-0.0223
"5882","saldo_mora0_max1m3","linea_usada_max1m6",0.0097
"5883","saldo_mora0_max1m3","calificacion_max1m12",0.1072
"5884","saldo_mora0_max1m3","linea_total_max1m6",-0.0482
"5885","saldo_mora0_max1m3","saldo_cal1234_max1m6",0.743
"5886","saldo_mora0_max1m3","por_uso_linea_max1m6",0.0515
"5887","saldo_mora0_max1m3","cv_saldo_1m12",-0.1402
"5888","saldo_mora0_max1m3","por_cal1234_max1m6",0.1693
"5889","saldo_mora0_max1m3","disp_efectivo_max1m12",-0.0433
"5890","saldo_mora0_max1m3","por_uso_efectivo_max1m12",-0.0212
"5891","mora_1m","por_mora0_1m",0.5672
